date,station,half_day,PM2.5,PM10,NO2,PM2.5_count,PM10_count,NO2_count
2014-02-19,Aotizhongxin,1,46.000000,52.583333,40.666667,12,12,12
2014-02-19,Changping,0,56.250000,47.250000,44.181818,12,12,11
2014-02-19,Changping,1,32.250000,39.416667,38.916667,12,12,12
2014-02-19,Dingling,0,54.500000,43.416667,21.454545,12,12,11
2014-02-19,Dingling,1,22.333333,24.083333,11.090909,12,12,11
2014-02-19,Dongsi,0,77.333333,79.583333,,12,12,0
2014-02-19,Dongsi,1,49.916667,53.333333,,12,12,0
2014-02-20,Aotizhongxin,0,136.500000,155.000000,71.727273,12,12,11
2014-02-20,Aotizhongxin,1,285.250000,297.000000,91.166667,12,12,12
2014-02-20,Changping,0,132.916667,149.083333,75.500000,12,12,12
2014-02-20,Changping,1,210.833333,218.750000,77.833333,12,12,12
2014-02-20,Dingling,0,104.750000,111.666667,45.166667,12,12,12
2014-02-20,Dingling,1,212.750000,223.833333,71.583333,12,12,12
2014-02-20,Dongsi,0,145.416667,140.250000,,12,12,0
2014-02-20,Dongsi,1,276.000000,298.916667,,12,12,0
2014-02-21,Aotizhongxin,0,260.000000,266.916667,92.333333,12,12,12
2014-02-21,Aotizhongxin,1,236.833333,274.916667,106.250000,12,12,12
2014-02-21,Changping,0,301.083333,307.333333,88.583333,12,12,12
2014-02-21,Changping,1,257.250000,277.500000,80.083333,12,12,12
2014-02-21,Dingling,0,340.000000,343.583333,77.416667,12,12,12
2014-02-21,Dingling,1,301.166667,302.750000,57.916667,12,12,12
2014-02-21,Dongsi,0,260.000000,260.000000,,12,12,0
2014-02-21,Dongsi,1,246.750000,267.750000,,12,12,0
2014-02-22,Aotizhongxin,0,279.666667,323.666667,108.583333,12,12,12
2014-02-22,Aotizhongxin,1,243.000000,284.166667,100.666667,12,12,12
2014-02-22,Changping,0,279.583333,301.500000,90.909091,12,12,11
2014-02-22,Changping,1,260.833333,301.166667,107.333333,12,12,12
2014-02-22,Dingling,0,312.250000,313.333333,57.363636,12,12,11
2014-02-22,Dingling,1,338.500000,338.500000,82.583333,12,12,12
2014-02-22,Dongsi,0,256.833333,268.750000,,12,12,0
2014-02-22,Dongsi,1,246.583333,272.250000,,12,12,0
2014-02-23,Aotizhongxin,0,184.000000,190.666667,73.545455,12,12,11
2014-02-23,Aotizhongxin,1,209.250000,269.583333,96.833333,12,12,12
2014-02-23,Changping,0,201.000000,205.416667,74.166667,12,12,12
2014-02-23,Changping,1,225.666667,270.000000,97.000000,12,12,12
2014-02-23,Dingling,0,287.333333,287.333333,64.333333,12,12,12
2014-02-23,Dingling,1,292.916667,300.333333,84.833333,12,12,12
2014-02-23,Dongsi,0,189.000000,189.000000,,12,12,0
2014-02-23,Dongsi,1,214.166667,267.250000,,12,12,0
2014-02-24,Aotizhongxin,0,215.909091,299.090909,109.083333,11,11,12
2014-02-24,Aotizhongxin,1,269.454545,320.818182,128.500000,11,11,10
2014-02-24,Changping,0,228.833333,283.916667,95.916667,12,12,12
2014-02-24,Changping,1,261.100000,278.800000,84.333333,10,10,9
2014-02-24,Dingling,0,298.916667,298.916667,72.750000,12,12,12
2014-02-24,Dingling,1,295.200000,291.300000,72.500000,10,10,10
2014-02-24,Dongsi,0,220.636364,296.750000,,11,12,0
2014-02-24,Dongsi,1,312.400000,358.363636,,10,11,0
2014-02-25,Aotizhongxin,0,372.500000,384.750000,118.416667,12,12,12
2014-02-25,Aotizhongxin,1,403.000000,418.000000,133.800000,5,5,5
2014-02-25,Changping,0,313.666667,319.833333,98.250000,12,12,12
2014-02-25,Changping,1,385.400000,388.600000,109.600000,5,5,5
2014-02-25,Dingling,0,357.083333,357.500000,84.181818,12,12,11
2014-02-25,Dingling,1,422.800000,381.000000,82.200000,5,5,5
2014-02-25,Dongsi,0,359.583333,355.583333,,12,12,0
2014-02-25,Dongsi,1,433.400000,408.200000,148.666667,5,5,3
2014-02-26,Aotizhongxin,0,447.833333,440.000000,131.750000,6,6,4
2014-02-26,Aotizhongxin,1,298.090909,249.416667,87.100000,11,12,10
2014-02-26,Changping,0,499.750000,474.250000,125.500000,4,4,4
2014-02-26,Changping,1,211.090909,211.636364,76.100000,11,11,10
2014-02-26,Dingling,0,,,,0,0,0
2014-02-26,Dingling,1,189.000000,138.000000,41.333333,10,10,9
2014-02-26,Dongsi,0,457.333333,409.166667,130.000000,6,6,4
2014-02-26,Dongsi,1,310.454545,241.083333,90.800000,11,12,10
2014-02-27,Aotizhongxin,0,13.750000,5.000000,21.333333,12,12,12
2014-02-27,Aotizhongxin,1,19.000000,15.833333,26.666667,12,12,12
2014-02-27,Changping,0,14.333333,21.916667,21.083333,12,12,12
2014-02-27,Changping,1,23.083333,33.000000,29.083333,12,12,12
2014-02-27,Dingling,0,9.916667,5.000000,3.500000,12,12,12
2014-02-27,Dingling,1,17.583333,6.250000,8.083333,12,12,12
2014-02-27,Dongsi,0,14.000000,5.000000,19.416667,12,12,12
2014-02-27,Dongsi,1,22.333333,8.416667,26.000000,12,12,12
2014-02-28,Aotizhongxin,0,58.666667,68.416667,69.750000,12,12,12
2014-02-28,Aotizhongxin,1,119.500000,134.083333,77.416667,12,12,12
2014-02-28,Changping,0,47.416667,61.166667,42.833333,12,12,12
2014-02-28,Changping,1,142.416667,152.916667,76.166667,12,12,12
2014-02-28,Dingling,0,44.916667,33.583333,25.833333,12,12,12
2014-02-28,Dingling,1,108.166667,130.666667,69.250000,12,12,12
2014-02-28,Dongsi,0,64.666667,48.333333,59.416667,12,12,12
2014-02-28,Dongsi,1,92.500000,72.250000,50.750000,12,12,12
2014-03-01,Aotizhongxin,0,128.000000,137.916667,78.166667,12,12,12
2014-03-01,Aotizhongxin,1,33.916667,54.750000,37.833333,12,12,12
2014-03-01,Changping,0,85.750000,84.666667,53.750000,12,12,12
2014-03-01,Changping,1,34.000000,54.750000,36.833333,12,12,12
2014-03-01,Dingling,0,81.583333,59.333333,43.083333,12,12,12
2014-03-01,Dingling,1,16.583333,23.166667,9.083333,12,12,12
2014-03-01,Dongsi,0,104.250000,81.833333,75.166667,12,12,12
2014-03-01,Dongsi,1,38.666667,48.166667,32.916667,12,12,12
2014-03-02,Aotizhongxin,0,122.250000,153.333333,83.166667,12,12,12
2014-03-02,Aotizhongxin,1,152.333333,179.500000,99.166667,12,12,12
2014-03-02,Changping,0,105.750000,131.083333,65.583333,12,12,12
2014-03-02,Changping,1,135.583333,170.416667,82.500000,12,12,12
2014-03-02,Dingling,0,70.000000,88.083333,38.083333,12,12,12
2014-03-02,Dingling,1,108.250000,130.250000,59.500000,12,12,12
2014-03-02,Dongsi,0,114.833333,134.416667,74.833333,12,12,12
2014-03-02,Dongsi,1,152.500000,167.166667,88.166667,12,12,12
2014-03-03,Aotizhongxin,0,200.166667,221.416667,94.250000,12,12,12
2014-03-03,Aotizhongxin,1,247.833333,286.083333,102.083333,12,12,12
2014-03-03,Changping,0,200.416667,213.500000,84.090909,12,12,11
2014-03-03,Changping,1,260.833333,291.500000,99.833333,12,12,12
2014-03-03,Dingling,0,197.666667,213.416667,75.272727,12,12,11
2014-03-03,Dingling,1,253.333333,268.166667,95.083333,12,12,12
2014-03-03,Dongsi,0,197.500000,190.750000,86.750000,12,12,12
2014-03-03,Dongsi,1,246.666667,266.250000,95.916667,12,12,12
2014-03-04,Aotizhongxin,0,111.916667,122.416667,61.750000,12,12,12
2014-03-04,Aotizhongxin,1,7.166667,18.333333,17.250000,12,12,12
2014-03-04,Changping,0,85.250000,81.416667,46.250000,12,12,12
2014-03-04,Changping,1,8.750000,29.750000,21.083333,12,12,12
2014-03-04,Dingling,0,73.833333,69.166667,25.833333,12,12,12
2014-03-04,Dingling,1,4.916667,8.500000,2.166667,12,12,12
2014-03-04,Dongsi,0,99.916667,102.833333,51.416667,12,12,12
2014-03-04,Dongsi,1,5.818182,6.666667,16.583333,11,12,12
2014-03-05,Aotizhongxin,0,10.333333,17.500000,53.833333,12,12,12
2014-03-05,Aotizhongxin,1,30.750000,53.666667,37.416667,12,12,12
2014-03-05,Changping,0,14.583333,18.083333,36.750000,12,12,12
2014-03-05,Changping,1,16.833333,41.583333,28.250000,12,12,12
2014-03-05,Dingling,0,14.416667,31.833333,13.083333,12,12,12
2014-03-05,Dingling,1,12.583333,34.083333,6.500000,12,12,12
2014-03-05,Dongsi,0,13.083333,7.416667,40.666667,12,12,12
2014-03-05,Dongsi,1,32.416667,38.666667,29.750000,12,12,12
2014-03-06,Aotizhongxin,0,10.666667,18.000000,28.916667,12,12,12
2014-03-06,Aotizhongxin,1,16.750000,34.333333,32.416667,12,12,12
2014-03-06,Changping,0,15.000000,21.083333,24.750000,12,12,12
2014-03-06,Changping,1,27.666667,44.666667,30.500000,12,12,12
2014-03-06,Dingling,0,10.500000,18.250000,4.500000,12,12,12
2014-03-06,Dingling,1,16.500000,29.750000,6.333333,12,12,12
2014-03-06,Dongsi,0,10.583333,6.833333,23.750000,12,12,12
2014-03-06,Dongsi,1,23.750000,28.083333,33.166667,12,12,12
2014-03-07,Aotizhongxin,0,70.583333,100.583333,65.333333,12,12,12
2014-03-07,Aotizhongxin,1,33.666667,55.666667,49.916667,12,12,12
2014-03-07,Changping,0,32.416667,50.666667,37.916667,12,12,12
2014-03-07,Changping,1,35.750000,55.833333,46.166667,12,12,12
2014-03-07,Dingling,0,21.000000,32.333333,10.833333,12,12,12
2014-03-07,Dingling,1,32.000000,51.250000,26.833333,12,12,12
2014-03-07,Dongsi,0,71.583333,90.083333,59.250000,12,12,12
2014-03-07,Dongsi,1,38.833333,41.416667,39.500000,12,12,12
2014-03-08,Aotizhongxin,0,124.333333,159.000000,86.083333,12,12,12
2014-03-08,Aotizhongxin,1,170.500000,190.500000,107.583333,12,12,12
2014-03-08,Changping,0,96.500000,131.083333,71.166667,12,12,12
2014-03-08,Changping,1,109.500000,126.083333,69.166667,12,12,12
2014-03-08,Dingling,0,77.250000,98.666667,55.333333,12,12,12
2014-03-08,Dingling,1,99.666667,115.666667,55.083333,12,12,12
2014-03-08,Dongsi,0,126.416667,156.000000,78.000000,12,12,12
2014-03-08,Dongsi,1,162.666667,168.333333,93.333333,12,12,12
2014-03-09,Aotizhongxin,0,82.833333,100.666667,75.416667,12,12,12
2014-03-09,Aotizhongxin,1,110.583333,134.750000,74.666667,12,12,12
2014-03-09,Changping,0,62.416667,89.333333,46.416667,12,12,12
2014-03-09,Changping,1,126.583333,158.333333,74.500000,12,12,12
2014-03-09,Dingling,0,35.750000,51.083333,17.500000,12,12,12
2014-03-09,Dingling,1,134.083333,150.166667,60.083333,12,12,12
2014-03-09,Dongsi,0,86.583333,88.916667,70.250000,12,12,12
2014-03-09,Dongsi,1,106.916667,115.250000,61.416667,12,12,12
2014-03-10,Aotizhongxin,0,47.250000,64.750000,62.916667,12,12,12
2014-03-10,Aotizhongxin,1,114.833333,139.500000,90.416667,12,12,12
2014-03-10,Changping,0,49.000000,64.333333,55.250000,12,12,12
2014-03-10,Changping,1,111.083333,127.333333,70.916667,12,12,12
2014-03-10,Dingling,0,60.500000,78.333333,53.916667,12,12,12
2014-03-10,Dingling,1,110.166667,124.666667,59.250000,12,12,12
2014-03-10,Dongsi,0,49.500000,53.583333,59.583333,12,12,12
2014-03-10,Dongsi,1,110.333333,128.833333,74.333333,12,12,12
2014-03-11,Aotizhongxin,0,182.916667,229.416667,110.833333,12,12,12
2014-03-11,Aotizhongxin,1,128.416667,162.416667,64.666667,12,12,12
2014-03-11,Changping,0,138.083333,156.000000,73.750000,12,12,12
2014-03-11,Changping,1,143.166667,169.500000,94.166667,12,12,12
2014-03-11,Dingling,0,143.083333,150.916667,58.166667,12,12,12
2014-03-11,Dingling,1,128.583333,145.833333,52.166667,12,12,12
2014-03-11,Dongsi,0,213.750000,232.750000,101.500000,12,12,12
2014-03-11,Dongsi,1,143.166667,139.916667,60.916667,12,12,12
2014-03-12,Aotizhongxin,0,5.333333,10.500000,12.250000,12,12,12
2014-03-12,Aotizhongxin,1,15.166667,30.083333,32.250000,12,12,12
2014-03-12,Changping,0,4.833333,11.416667,55.916667,12,12,12
2014-03-12,Changping,1,16.750000,32.916667,65.333333,12,12,12
2014-03-12,Dingling,0,4.666667,8.666667,2.000000,12,12,12
2014-03-12,Dingling,1,7.916667,18.166667,3.583333,12,12,12
2014-03-12,Dongsi,0,7.500000,5.166667,13.166667,12,12,12
2014-03-12,Dongsi,1,18.083333,23.583333,32.500000,12,12,12
2014-03-13,Aotizhongxin,0,20.583333,32.500000,56.083333,12,12,12
2014-03-13,Aotizhongxin,1,25.083333,138.500000,28.916667,12,12,12
2014-03-13,Changping,0,14.250000,22.416667,56.416667,12,12,12
2014-03-13,Changping,1,21.666667,140.166667,26.583333,12,12,12
2014-03-13,Dingling,0,11.083333,17.916667,10.000000,12,12,12
2014-03-13,Dingling,1,16.166667,118.250000,6.500000,12,12,12
2014-03-13,Dongsi,0,20.750000,19.000000,52.833333,12,12,12
2014-03-13,Dongsi,1,25.333333,106.500000,22.333333,12,12,12
2014-03-14,Aotizhongxin,0,13.833333,80.416667,24.250000,12,12,12
2014-03-14,Aotizhongxin,1,30.583333,93.916667,40.000000,12,12,12
2014-03-14,Changping,0,17.666667,79.000000,40.666667,12,12,12
2014-03-14,Changping,1,32.916667,95.416667,35.500000,12,12,12
2014-03-14,Dingling,0,11.000000,61.916667,9.500000,12,12,12
2014-03-14,Dingling,1,36.666667,81.166667,22.666667,12,12,12
2014-03-14,Dongsi,0,13.250000,66.083333,26.416667,12,12,12
2014-03-14,Dongsi,1,29.583333,72.500000,29.166667,12,12,12
2014-03-15,Aotizhongxin,0,73.750000,172.000000,77.333333,12,12,12
2014-03-15,Aotizhongxin,1,129.250000,228.750000,120.750000,12,12,12
2014-03-15,Changping,0,62.083333,133.333333,52.500000,12,12,12
2014-03-15,Changping,1,115.583333,189.416667,93.583333,12,12,12
2014-03-15,Dingling,0,57.000000,102.750000,32.083333,12,12,12
2014-03-15,Dingling,1,105.083333,162.750000,65.583333,12,12,12
2014-03-15,Dongsi,0,76.500000,147.166667,72.166667,12,12,12
2014-03-15,Dongsi,1,130.166667,200.916667,102.750000,12,12,12
2014-03-16,Aotizhongxin,0,112.833333,222.416667,88.583333,12,12,12
2014-03-16,Aotizhongxin,1,114.500000,203.500000,55.500000,12,12,12
2014-03-16,Changping,0,129.583333,200.916667,87.416667,12,12,12
2014-03-16,Changping,1,36.583333,227.333333,56.916667,12,12,12
2014-03-16,Dingling,0,123.250000,159.250000,61.500000,12,12,12
2014-03-16,Dingling,1,116.166667,212.500000,43.083333,12,12,12
2014-03-16,Dongsi,0,110.750000,149.333333,86.583333,12,12,12
2014-03-16,Dongsi,1,119.500000,203.583333,47.916667,12,12,12
2014-03-17,Aotizhongxin,0,140.500000,281.333333,89.583333,12,12,12
2014-03-17,Aotizhongxin,1,28.666667,229.333333,21.416667,12,12,12
2014-03-17,Changping,0,47.166667,244.833333,69.583333,12,12,12
2014-03-17,Changping,1,25.416667,229.333333,22.583333,12,12,12
2014-03-17,Dingling,0,158.916667,354.416667,39.000000,12,12,12
2014-03-17,Dingling,1,25.333333,218.333333,2.916667,12,12,12
2014-03-17,Dongsi,0,144.833333,240.666667,84.416667,12,12,12
2014-03-17,Dongsi,1,30.833333,165.666667,20.333333,12,12,12
2014-03-18,Aotizhongxin,0,19.666667,80.166667,46.500000,12,12,12
2014-03-18,Aotizhongxin,1,55.750000,192.583333,41.916667,12,12,12
2014-03-18,Changping,0,17.416667,58.833333,37.916667,12,12,12
2014-03-18,Changping,1,51.583333,175.583333,30.416667,12,12,12
2014-03-18,Dingling,0,12.333333,50.333333,6.583333,12,12,12
2014-03-18,Dingling,1,51.583333,172.166667,23.500000,12,12,12
2014-03-18,Dongsi,0,16.833333,36.750000,37.416667,12,12,12
2014-03-18,Dongsi,1,56.666667,139.000000,34.833333,12,12,12
2014-03-19,Aotizhongxin,0,60.666667,118.000000,67.666667,12,12,12
2014-03-19,Aotizhongxin,1,45.166667,108.583333,38.916667,12,12,12
2014-03-19,Changping,0,56.000000,108.666667,52.250000,12,12,12
2014-03-19,Changping,1,27.250000,77.750000,15.250000,12,12,12
2014-03-19,Dingling,0,47.750000,72.583333,27.833333,12,12,12
2014-03-19,Dingling,1,24.333333,47.583333,7.166667,12,12,12
2014-03-19,Dongsi,0,50.000000,59.833333,51.750000,12,12,12
2014-03-19,Dongsi,1,43.833333,86.333333,38.083333,12,12,12
2014-03-20,Aotizhongxin,0,10.250000,25.583333,23.666667,12,12,12
2014-03-20,Aotizhongxin,1,13.500000,34.000000,22.750000,12,12,12
2014-03-20,Changping,0,9.833333,30.000000,22.916667,12,12,12
2014-03-20,Changping,1,10.250000,27.166667,13.083333,12,12,12
2014-03-20,Dingling,0,7.000000,11.666667,3.083333,12,12,12
2014-03-20,Dingling,1,7.166667,12.583333,2.000000,12,12,12
2014-03-20,Dongsi,0,7.250000,9.833333,18.583333,12,12,12
2014-03-20,Dongsi,1,13.666667,18.916667,29.500000,12,12,12
2014-03-21,Aotizhongxin,0,21.750000,68.166667,58.666667,12,12,12
2014-03-21,Aotizhongxin,1,34.083333,92.416667,46.750000,12,12,12
2014-03-21,Changping,0,14.416667,36.750000,42.250000,12,12,12
2014-03-21,Changping,1,25.750000,67.416667,28.750000,12,12,12
2014-03-21,Dingling,0,11.666667,24.000000,10.250000,12,12,12
2014-03-21,Dingling,1,24.416667,57.916667,14.666667,12,12,12
2014-03-21,Dongsi,0,14.166667,16.500000,47.666667,12,12,12
2014-03-21,Dongsi,1,35.333333,69.916667,34.833333,12,12,12
2014-03-22,Aotizhongxin,0,74.500000,192.916667,90.000000,12,12,12
2014-03-22,Aotizhongxin,1,40.500000,108.500000,46.916667,12,12,12
2014-03-22,Changping,0,37.916667,80.250000,33.416667,12,12,12
2014-03-22,Changping,1,24.916667,84.833333,24.750000,12,12,12
2014-03-22,Dingling,0,30.833333,55.500000,13.916667,12,12,12
2014-03-22,Dingling,1,16.416667,41.166667,6.666667,12,12,12
2014-03-22,Dongsi,0,75.583333,163.583333,77.500000,12,12,12
2014-03-22,Dongsi,1,45.083333,107.166667,37.083333,12,12,12
2014-03-23,Aotizhongxin,0,114.666667,184.083333,100.833333,12,12,12
2014-03-23,Aotizhongxin,1,148.666667,189.000000,73.500000,12,12,12
2014-03-23,Changping,0,103.750000,188.833333,49.333333,12,12,12
2014-03-23,Changping,1,164.000000,211.500000,54.750000,12,12,12
2014-03-23,Dingling,0,95.250000,152.333333,32.250000,12,12,12
2014-03-23,Dingling,1,146.083333,170.750000,37.916667,12,12,12
2014-03-23,Dongsi,0,123.750000,174.500000,82.000000,12,12,12
2014-03-23,Dongsi,1,160.250000,179.166667,50.750000,12,12,12
2014-03-24,Aotizhongxin,0,246.500000,273.250000,120.333333,12,12,12
2014-03-24,Aotizhongxin,1,213.583333,264.000000,110.333333,12,12,12
2014-03-24,Changping,0,217.083333,242.916667,74.500000,12,12,12
2014-03-24,Changping,1,218.000000,238.166667,76.416667,12,12,12
2014-03-24,Dingling,0,207.166667,214.416667,45.083333,12,12,12
2014-03-24,Dingling,1,214.416667,236.416667,65.500000,12,12,12
2014-03-24,Dongsi,0,253.166667,269.750000,105.083333,12,12,12
2014-03-24,Dongsi,1,214.416667,253.500000,89.583333,12,12,12
2014-03-25,Aotizhongxin,0,244.916667,284.000000,135.916667,12,12,12
2014-03-25,Aotizhongxin,1,186.000000,226.000000,92.666667,12,12,12
2014-03-25,Changping,0,206.250000,234.333333,84.666667,12,12,12
2014-03-25,Changping,1,224.583333,258.333333,76.500000,12,12,12
2014-03-25,Dingling,0,204.750000,192.000000,40.083333,12,12,12
2014-03-25,Dingling,1,220.363636,251.181818,45.416667,11,11,12
2014-03-25,Dongsi,0,234.083333,280.250000,113.333333,12,12,12
2014-03-25,Dongsi,1,167.250000,202.500000,72.083333,12,12,12
2014-03-26,Aotizhongxin,0,252.416667,316.166667,137.166667,12,12,12
2014-03-26,Aotizhongxin,1,323.750000,376.333333,112.250000,12,12,12
2014-03-26,Changping,0,198.500000,235.583333,104.000000,12,12,12
2014-03-26,Changping,1,293.333333,327.750000,85.750000,12,12,12
2014-03-26,Dingling,0,189.166667,189.000000,31.000000,12,12,12
2014-03-26,Dingling,1,289.166667,302.916667,60.500000,12,12,12
2014-03-26,Dongsi,0,256.083333,306.000000,131.083333,12,12,12
2014-03-26,Dongsi,1,332.500000,364.750000,97.583333,12,12,12
2014-03-27,Aotizhongxin,0,334.583333,393.500000,128.000000,12,12,12
2014-03-27,Aotizhongxin,1,156.416667,191.666667,83.750000,12,12,12
2014-03-27,Changping,0,340.500000,329.666667,93.250000,12,12,12
2014-03-27,Changping,1,179.583333,214.833333,78.166667,12,12,12
2014-03-27,Dingling,0,359.333333,309.166667,52.416667,12,12,12
2014-03-27,Dingling,1,213.166667,262.333333,62.666667,12,12,12
2014-03-27,Dongsi,0,358.000000,404.750000,147.181818,12,12,11
2014-03-27,Dongsi,1,156.181818,210.545455,89.272727,11,11,11
2014-03-28,Aotizhongxin,0,135.083333,185.000000,70.583333,12,12,12
2014-03-28,Aotizhongxin,1,110.750000,134.000000,59.500000,12,12,12
2014-03-28,Changping,0,119.500000,156.666667,62.916667,12,12,12
2014-03-28,Changping,1,96.166667,126.833333,37.000000,12,12,12
2014-03-28,Dingling,0,123.083333,126.333333,31.166667,12,12,12
2014-03-28,Dingling,1,87.666667,142.500000,17.083333,12,12,12
2014-03-28,Dongsi,0,144.500000,183.833333,77.583333,12,12,12
2014-03-28,Dongsi,1,113.000000,139.083333,55.666667,12,12,12
2014-03-29,Aotizhongxin,0,48.500000,60.250000,42.333333,12,12,12
2014-03-29,Aotizhongxin,1,33.166667,73.666667,31.500000,12,12,12
2014-03-29,Changping,0,16.250000,44.500000,14.083333,12,12,12
2014-03-29,Changping,1,25.333333,56.416667,29.166667,12,12,12
2014-03-29,Dingling,0,18.500000,61.833333,2.416667,12,12,12
2014-03-29,Dingling,1,21.750000,53.250000,8.750000,12,12,12
2014-03-29,Dongsi,0,53.833333,83.083333,42.083333,12,12,12
2014-03-29,Dongsi,1,30.500000,83.083333,30.333333,12,12,12
2014-03-30,Aotizhongxin,0,46.750000,116.666667,85.833333,12,12,12
2014-03-30,Aotizhongxin,1,25.666667,69.500000,52.083333,12,12,12
2014-03-30,Changping,0,20.333333,35.416667,33.750000,12,12,12
2014-03-30,Changping,1,26.083333,67.916667,40.833333,12,12,12
2014-03-30,Dingling,0,16.416667,34.500000,11.250000,12,12,12
2014-03-30,Dingling,1,24.000000,56.333333,17.833333,12,12,12
2014-03-30,Dongsi,0,40.666667,99.916667,72.333333,12,12,12
2014-03-30,Dongsi,1,25.333333,56.416667,38.083333,12,12,12
2014-03-31,Aotizhongxin,0,142.583333,221.750000,97.583333,12,12,12
2014-03-31,Aotizhongxin,1,146.250000,166.583333,80.000000,12,12,12
2014-03-31,Changping,0,96.666667,171.083333,70.666667,12,12,12
2014-03-31,Changping,1,91.333333,121.166667,48.416667,12,12,12
2014-03-31,Dingling,0,84.750000,136.250000,41.833333,12,12,12
2014-03-31,Dingling,1,57.916667,74.000000,20.083333,12,12,12
2014-03-31,Dongsi,0,147.166667,217.166667,88.363636,12,12,11
2014-03-31,Dongsi,1,152.166667,175.416667,73.500000,12,12,12
2014-04-01,Aotizhongxin,0,149.833333,152.666667,84.166667,12,12,12
2014-04-01,Aotizhongxin,1,81.166667,86.250000,67.083333,12,12,12
2014-04-01,Changping,0,105.250000,102.250000,35.333333,12,12,12
2014-04-01,Changping,1,84.083333,84.916667,44.083333,12,12,12
2014-04-01,Dingling,0,84.083333,90.333333,24.166667,12,12,12
2014-04-01,Dingling,1,92.500000,97.333333,25.333333,12,12,12
2014-04-01,Dongsi,0,154.416667,159.333333,76.833333,12,12,12
2014-04-01,Dongsi,1,90.583333,86.833333,45.000000,12,12,12
2014-04-02,Aotizhongxin,0,116.166667,158.833333,87.333333,12,12,12
2014-04-02,Aotizhongxin,1,87.166667,172.166667,47.500000,12,12,12
2014-04-02,Changping,0,67.000000,90.916667,48.272727,12,12,11
2014-04-02,Changping,1,88.250000,180.750000,35.583333,12,12,12
2014-04-02,Dingling,0,60.166667,76.166667,18.000000,12,12,11
2014-04-02,Dingling,1,94.636364,207.666667,17.333333,11,12,12
2014-04-02,Dongsi,0,123.083333,175.166667,68.750000,12,12,12
2014-04-02,Dongsi,1,97.833333,176.500000,37.166667,12,12,12
2014-04-03,Aotizhongxin,0,35.750000,87.333333,51.166667,12,12,12
2014-04-03,Aotizhongxin,1,16.250000,111.666667,35.416667,12,12,12
2014-04-03,Changping,0,32.833333,68.083333,31.916667,12,12,12
2014-04-03,Changping,1,13.583333,66.750000,21.750000,12,12,12
2014-04-03,Dingling,0,33.333333,59.250000,11.000000,12,12,12
2014-04-03,Dingling,1,9.333333,43.916667,5.666667,12,12,12
2014-04-03,Dongsi,0,26.666667,55.250000,33.083333,12,12,12
2014-04-03,Dongsi,1,13.083333,102.166667,27.333333,12,12,12
2014-04-04,Aotizhongxin,0,44.500000,162.916667,60.416667,12,12,12
2014-04-04,Aotizhongxin,1,22.416667,125.916667,30.250000,12,12,12
2014-04-04,Changping,0,41.000000,152.083333,56.666667,12,12,12
2014-04-04,Changping,1,16.181818,85.666667,11.166667,11,12,12
2014-04-04,Dingling,0,35.416667,117.916667,30.166667,12,12,12
2014-04-04,Dingling,1,16.750000,95.833333,2.750000,12,12,12
2014-04-04,Dongsi,0,39.750000,147.166667,45.000000,12,12,12
2014-04-04,Dongsi,1,22.666667,124.166667,26.250000,12,12,12
2014-04-05,Aotizhongxin,0,24.250000,106.583333,49.083333,12,12,12
2014-04-05,Aotizhongxin,1,28.166667,98.083333,28.916667,12,12,12
2014-04-05,Changping,0,7.500000,41.333333,9.250000,12,12,12
2014-04-05,Changping,1,22.083333,72.083333,21.166667,12,12,12
2014-04-05,Dingling,0,7.583333,44.416667,2.416667,12,12,12
2014-04-05,Dingling,1,17.416667,54.083333,9.416667,12,12,12
2014-04-05,Dongsi,0,21.250000,82.000000,32.083333,12,12,12
2014-04-05,Dongsi,1,26.333333,97.083333,21.666667,12,12,12
2014-04-06,Aotizhongxin,0,69.916667,190.000000,91.833333,12,12,12
2014-04-06,Aotizhongxin,1,51.250000,171.250000,39.916667,12,12,12
2014-04-06,Changping,0,39.500000,99.916667,68.583333,12,12,12
2014-04-06,Changping,1,48.583333,130.583333,36.916667,12,12,12
2014-04-06,Dingling,0,20.750000,47.416667,19.416667,12,12,12
2014-04-06,Dingling,1,43.250000,113.416667,27.583333,12,12,12
2014-04-06,Dongsi,0,62.166667,154.166667,73.083333,12,12,12
2014-04-06,Dongsi,1,48.833333,134.666667,31.583333,12,12,12
2014-04-07,Aotizhongxin,0,79.833333,207.000000,84.166667,12,12,12
2014-04-07,Aotizhongxin,1,117.250000,203.166667,82.250000,12,12,12
2014-04-07,Changping,0,67.333333,149.250000,46.750000,12,12,12
2014-04-07,Changping,1,168.750000,183.583333,56.000000,12,12,12
2014-04-07,Dingling,0,69.250000,132.916667,28.333333,12,12,12
2014-04-07,Dingling,1,108.583333,169.750000,41.916667,12,12,12
2014-04-07,Dongsi,0,80.333333,172.000000,54.500000,12,12,12
2014-04-07,Dongsi,1,121.166667,180.750000,56.583333,12,12,12
2014-04-08,Aotizhongxin,0,182.583333,272.916667,128.833333,12,12,12
2014-04-08,Aotizhongxin,1,178.000000,246.833333,66.666667,12,12,12
2014-04-08,Changping,0,161.666667,214.750000,77.636364,12,12,11
2014-04-08,Changping,1,246.636364,254.583333,66.000000,11,12,12
2014-04-08,Dingling,0,158.166667,180.000000,37.454545,12,12,11
2014-04-08,Dingling,1,208.416667,246.000000,54.166667,12,12,12
